date, time, scenario, factor, error, table, query, run, total_runs, time_original, time_distorted, tuple_amount_original, tuple_amount_distorted, tuple_amount_intersection, recall, precision
2025_09_11,16_13_03,null,1,0.1,region,Q8,9,50,5074.83,2575.46,2,0,0,0,0
2025_09_11,16_13_06,null,1,0.1,nation,Q2,9,50,320.38,1248.43,489,489,489,1,1
2025_09_11,16_13_09,null,1,0.1,nation,Q5,9,50,1627.94,1641.31,5,5,5,1,1
2025_09_11,16_13_13,null,1,0.1,nation,Q7,9,50,1713.32,1358.43,4,4,4,1,1
2025_09_11,16_13_56,null,1,0.1,nation,Q8,9,50,4916.94,38218.64,2,2,0,0,0
2025_09_11,16_14_05,null,1,0.1,nation,Q9,9,50,2664.5,5364.05,175,168,168,0.96,1
2025_09_11,16_14_14,null,1,0.1,nation,Q10,9,50,2861.28,5807.78,37293,35780,35780,0.959429384,1
2025_09_11,16_14_15,null,1,0.1,nation,Q11,9,50,199.78,211.31,1241,1241,1241,1,1
2025_09_11,16_14_17,null,1,0.1,nation,Q20,9,50,503.11,481,187,187,187,1,1
2025_09_11,16_14_37,null,1,0.1,nation,Q21,9,50,10258.75,9684.78,405,405,405,1,1
2025_09_11,16_14_50,null,1,0.1,customer,Q3,9,50,2531.15,2361.33,11354,11342,11342,0.998943104,1
2025_09_11,16_14_54,null,1,0.1,customer,Q5,9,50,1646.98,1618.99,5,5,3,0.6,0.6
2025_09_11,16_14_58,null,1,0.1,customer,Q7,9,50,1793.08,1751.94,4,4,0,0,0
2025_09_11,16_15_08,null,1,0.1,customer,Q8,9,50,5392.8,4464.51,2,2,0,0,0
2025_09_11,16_15_18,null,1,0.1,customer,Q10,9,50,3255.01,5926.1,37607,37566,37566,0.998909777,1
2025_09_11,16_15_29,null,1,0.1,customer,Q13,9,50,4810.41,5616.17,42,42,16,0.380952381,0.380952381
2025_09_11,16_15_47,null,1,0.1,customer,Q18,9,50,7132.16,10431.71,823,822,822,0.998784933,1
2025_09_11,16_15_48,null,1,0.1,customer,Q22,9,50,464.48,467.98,7,7,3,0.428571429,0.428571429
2025_09_11,16_17_03,null,1,0.1,orders,Q3,9,50,2399.96,2903.89,11375,11361,11361,0.998769231,1
2025_09_11,16_17_07,null,1,0.1,orders,Q4,9,50,1655.36,1762.18,5,5,0,0,0
2025_09_11,16_17_11,null,1,0.1,orders,Q5,9,50,1628.74,1621.52,5,5,0,0,0
2025_09_11,16_17_15,null,1,0.1,orders,Q7,9,50,1846.16,1861.57,4,4,1,0.25,0.25
2025_09_11,16_17_25,null,1,0.1,orders,Q8,9,50,4957.91,4920.85,2,2,0,0,0
2025_09_11,16_18_07,null,1,0.1,orders,Q9,9,50,2644.08,39135.24,175,175,31,0.177142857,0.177142857
2025_09_11,16_18_14,null,1,0.1,orders,Q10,9,50,2874.23,3089.54,38114,38088,38061,0.998609435,0.999291115
2025_09_11,16_18_33,null,1,0.1,orders,Q12,9,50,6284.62,11986.88,2,2,0,0,0
2025_09_11,16_18_42,null,1,0.1,orders,Q13,9,50,4612.87,4883.02,42,42,10,0.238095238,0.238095238
2025_09_11,16_18_57,null,1,0.1,orders,Q18,9,50,7063.06,7064.02,697,697,697,1,1
2025_09_11,16_19_16,null,1,0.1,orders,Q21,9,50,9290.15,9470.06,393,393,390,0.992366412,0.992366412
2025_09_11,16_19_17,null,1,0.1,orders,Q22,9,50,402.91,425.6,7,7,7,1,1
2025_09_11,16_19_28,null,1,0.1,supplier,Q2,9,50,282.97,5736.52,437,437,436,0.99771167,0.99771167
2025_09_11,16_21_51,null,1,0.1,supplier,Q5,9,50,1563,141051.14,5,5,4,0.8,0.8
2025_09_11,16_23_47,null,1,0.1,supplier,Q7,9,50,1714.69,114323.41,4,4,4,1,1
2025_09_11,16_23_54,null,1,0.1,supplier,Q8,9,50,6175.86,537.96,2,2,2,1,1
2025_09_11,16_24_05,null,1,0.1,supplier,Q9,9,50,3206.83,6653.24,175,175,113,0.645714286,0.645714286
2025_09_11,16_24_06,null,1,0.1,supplier,Q11,9,50,222.87,232.11,1225,1225,1225,1,1
2025_09_11,16_24_29,null,1,0.1,supplier,Q15,9,50,11681.75,11514.81,1,1,1,1,1
2025_09_11,16_24_31,null,1,0.1,supplier,Q20,9,50,460.73,464.91,169,168,168,0.99408284,1
2025_09_11,16_26_02,null,1,0.1,supplier,Q21,9,50,9343.17,81588.89,393,392,392,0.997455471,1
2025_09_11,16_26_10,null,1,0.1,part,Q2,9,50,339.87,361.5,472,472,472,1,1
2025_09_11,16_26_17,null,1,0.1,part,Q8,9,50,5776.98,542.66,2,2,0,0,0
2025_09_11,16_26_23,null,1,0.1,part,Q9,9,50,3023.83,2549.39,175,175,52,0.297142857,0.297142857
2025_09_11,16_26_44,null,1,0.1,part,Q14,9,50,5492.11,15607.9,1,1,0,0,0
2025_09_11,16_26_47,null,1,0.1,part,Q16,9,50,766.06,865.38,18393,18378,18364,0.998423313,0.99923822
2025_09_11,16_26_48,null,1,0.1,part,Q17,9,50,532.86,561.77,1,1,1,1,1
2025_09_11,16_26_49,null,1,0.1,part,Q19,9,50,315.68,361.12,1,1,1,1,1
2025_09_11,16_26_51,null,1,0.1,part,Q20,9,50,508.94,613.31,182,181,181,0.994505495,1
2025_09_11,16_27_40,null,1,0.1,partsupp,Q2,9,50,327.55,395.72,474,474,474,1,1
2025_09_11,16_27_46,null,1,0.1,partsupp,Q9,9,50,2859.93,2674.6,175,175,60,0.342857143,0.342857143
2025_09_11,16_27_47,null,1,0.1,partsupp,Q11,9,50,213.96,344.95,888,884,883,0.994369369,0.998868778
2025_09_11,16_27_50,null,1,0.1,partsupp,Q16,9,50,810.42,1010.79,18360,18360,18240,0.993464052,0.993464052
2025_09_11,16_35_23,null,1,0.1,lineitem,Q1,9,50,20441.41,20154.72,4,4,4,1,1
2025_09_11,16_35_31,null,1,0.1,lineitem,Q3,9,50,2874.66,4578.14,11627,11624,11604,0.998021846,0.998279422
2025_09_11,16_35_35,null,1,0.1,lineitem,Q4,9,50,1671.75,1801.86,5,5,0,0,0
2025_09_11,16_35_39,null,1,0.1,lineitem,Q5,9,50,1545.5,1958.62,5,5,0,0,0
2025_09_11,16_35_50,null,1,0.1,lineitem,Q6,9,50,5086.98,5824.54,1,1,1,1,1
2025_09_11,16_35_54,null,1,0.1,lineitem,Q7,9,50,1682.57,2768.89,4,4,0,0,0
2025_09_11,16_36_05,null,1,0.1,lineitem,Q8,9,50,4884.52,5562.54,2,2,0,0,0
2025_09_11,16_36_11,null,1,0.1,lineitem,Q9,9,50,2588.37,2649.24,175,175,47,0.268571429,0.268571429
2025_09_11,16_36_18,null,1,0.1,lineitem,Q10,9,50,2982.81,3039.7,37922,37916,37858,0.998312325,0.998470303
2025_09_11,16_36_34,null,1,0.1,lineitem,Q12,9,50,6524.37,9040.21,2,2,0,0,0
2025_09_11,16_36_47,null,1,0.1,lineitem,Q14,9,50,6517.2,6281.63,1,1,1,1,1
2025_09_11,16_37_10,null,1,0.1,lineitem,Q15,9,50,11243.5,11153.34,1,1,1,1,1
2025_09_11,16_37_11,null,1,0.1,lineitem,Q17,9,50,569.66,624.11,1,1,1,1,1
2025_09_11,16_37_31,null,1,0.1,lineitem,Q18,9,50,7151.05,12633.72,917,914,914,0.996728462,1
2025_09_11,16_37_32,null,1,0.1,lineitem,Q19,9,50,294.09,324.84,1,1,1,1,1
2025_09_11,16_37_34,null,1,0.1,lineitem,Q20,9,50,540.81,533.56,175,175,175,1,1
2025_09_11,16_37_59,null,1,0.1,lineitem,Q21,9,50,12723.42,11891.96,413,413,399,0.966101695,0.966101695
2025_09_11,16_38_15,null,1,0.1,region,Q2,10,50,276.54,291.81,461,461,461,1,1
2025_09_11,16_38_17,null,1,0.1,region,Q5,10,50,1544.51,15.25,5,0,0,0,0
2025_09_11,16_38_27,null,1,0.1,region,Q8,10,50,4905.3,4684,2,2,2,1,1
2025_09_11,16_38_29,null,1,0.1,nation,Q2,10,50,305.82,1194.67,434,434,434,1,1
2025_09_11,16_38_33,null,1,0.1,nation,Q5,10,50,2008.25,1848.82,5,5,5,1,1
2025_09_11,16_38_37,null,1,0.1,nation,Q7,10,50,1983.77,1552.15,4,4,4,1,1
2025_09_11,16_39_21,null,1,0.1,nation,Q8,10,50,5817.09,37522.61,2,2,0,0,0
2025_09_11,16_39_29,null,1,0.1,nation,Q9,10,50,2548.68,5239.83,175,168,168,0.96,1
2025_09_11,16_39_38,null,1,0.1,nation,Q10,10,50,2831.73,5481.31,37972,36464,36464,0.960286527,1
2025_09_11,16_39_39,null,1,0.1,nation,Q11,10,50,199.17,249.63,1048,1048,1048,1,1
2025_09_11,16_39_41,null,1,0.1,nation,Q20,10,50,488.37,471.68,179,179,179,1,1
2025_09_11,16_40_00,null,1,0.1,nation,Q21,10,50,9253.96,9228.3,415,415,415,1,1
2025_09_11,16_40_12,null,1,0.1,customer,Q3,10,50,2319.66,2270.33,11581,11572,11572,0.999222865,1
2025_09_11,16_40_15,null,1,0.1,customer,Q5,10,50,1548.65,1563.3,5,5,4,0.8,0.8
2025_09_11,16_40_19,null,1,0.1,customer,Q7,10,50,1622.92,1615.29,4,4,2,0.5,0.5
2025_09_11,16_40_27,null,1,0.1,customer,Q8,10,50,4847.56,3109.36,2,2,1,0.5,0.5
2025_09_11,16_40_38,null,1,0.1,customer,Q10,10,50,2950.67,6870.9,38263,38220,38220,0.998876199,1
2025_09_11,16_40_50,null,1,0.1,customer,Q13,10,50,5427.5,5894.45,42,42,19,0.452380952,0.452380952
2025_09_11,16_41_09,null,1,0.1,customer,Q18,10,50,8489.47,9817.38,756,756,756,1,1
2025_09_11,16_41_10,null,1,0.1,customer,Q22,10,50,436.71,474.64,7,7,2,0.285714286,0.285714286
2025_09_11,16_42_17,null,1,0.1,orders,Q3,10,50,2304.84,3368.37,11663,11653,11653,0.999142588,1
2025_09_11,16_42_21,null,1,0.1,orders,Q4,10,50,1910.93,1974.21,5,5,0,0,0
2025_09_11,16_42_25,null,1,0.1,orders,Q5,10,50,1588.87,1588.76,5,5,1,0.2,0.2
2025_09_11,16_42_29,null,1,0.1,orders,Q7,10,50,1615.93,1806.35,4,4,0,0,0
2025_09_11,16_42_39,null,1,0.1,orders,Q8,10,50,4858.84,5088.32,2,2,0,0,0
2025_09_11,16_43_25,null,1,0.1,orders,Q9,10,50,2953.28,42297.56,175,175,26,0.148571429,0.148571429
2025_09_11,16_43_32,null,1,0.1,orders,Q10,10,50,2851.55,3015.32,37922,37890,37873,0.998707874,0.999551333
2025_09_11,16_43_50,null,1,0.1,orders,Q12,10,50,6534.45,12053.43,2,2,0,0,0
2025_09_11,16_44_00,null,1,0.1,orders,Q13,10,50,4649.19,4975.35,42,42,7,0.166666667,0.166666667
2025_09_11,16_44_15,null,1,0.1,orders,Q18,10,50,7162.88,7166.29,917,916,916,0.998909487,1
2025_09_11,16_44_34,null,1,0.1,orders,Q21,10,50,9183.96,9356.61,399,399,394,0.987468672,0.987468672
2025_09_11,16_44_35,null,1,0.1,orders,Q22,10,50,435.97,474.35,7,7,7,1,1
2025_09_11,16_44_46,null,1,0.1,supplier,Q2,10,50,289.08,6004.7,476,476,476,1,1
2025_09_11,16_47_14,null,1,0.1,supplier,Q5,10,50,1541.35,145657.14,5,5,4,0.8,0.8
2025_09_11,16_47_24,null,1,0.1,supplier,Q7,10,50,743.76,8798.04,0,0,0,X,0
2025_09_11,16_47_29,null,1,0.1,supplier,Q8,10,50,4821.31,453.95,2,2,0,0,0
2025_09_11,16_47_40,null,1,0.1,supplier,Q9,10,50,2997.15,7364.48,175,175,114,0.651428571,0.651428571
2025_09_11,16_47_41,null,1,0.1,supplier,Q11,10,50,265.05,247.87,1062,1062,1062,1,1
2025_09_11,16_48_07,null,1,0.1,supplier,Q15,10,50,13447.55,11321.73,1,1,1,1,1
2025_09_11,16_48_08,null,1,0.1,supplier,Q20,10,50,428.37,456.74,185,184,184,0.994594595,1
2025_09_11,16_49_52,null,1,0.1,supplier,Q21,10,50,9362.76,93843.92,415,415,415,1,1
2025_09_11,16_50_02,null,1,0.1,part,Q2,10,50,311.1,328.17,486,486,486,1,1
2025_09_11,16_50_08,null,1,0.1,part,Q8,10,50,5823.16,449.4,2,2,1,0.5,0.5
2025_09_11,16_50_14,null,1,0.1,part,Q9,10,50,2724.98,2591.11,175,175,48,0.274285714,0.274285714
2025_09_11,16_50_36,null,1,0.1,part,Q14,10,50,5378.39,16571.29,1,1,0,0,0
2025_09_11,16_50_39,null,1,0.1,part,Q16,10,50,974.3,972.76,18290,18274,18260,0.998359759,0.999233884
2025_09_11,16_50_41,null,1,0.1,part,Q17,10,50,606.07,674.75,1,1,1,1,1
2025_09_11,16_50_42,null,1,0.1,part,Q19,10,50,357.76,406.6,1,1,0,0,0
2025_09_11,16_50_44,null,1,0.1,part,Q20,10,50,479.54,561.35,164,164,164,1,1
2025_09_11,16_51_34,null,1,0.1,partsupp,Q2,10,50,261.14,312.41,452,452,452,1,1
2025_09_11,16_51_40,null,1,0.1,partsupp,Q9,10,50,2744.74,2836.75,175,175,66,0.377142857,0.377142857
2025_09_11,16_51_42,null,1,0.1,partsupp,Q11,10,50,227.95,387.58,741,746,741,1,0.993297587
2025_09_11,16_51_44,null,1,0.1,partsupp,Q16,10,50,918.89,1031.85,18318,18318,18199,0.993503658,0.993503658
2025_09_11,16_59_31,null,1,0.1,lineitem,Q1,10,50,17235.24,17201,4,4,4,1,1
2025_09_11,16_59_39,null,1,0.1,lineitem,Q3,10,50,2505.59,4747.58,11556,11555,11535,0.998182762,0.998269148
2025_09_11,16_59_42,null,1,0.1,lineitem,Q4,10,50,1724.4,1828.38,5,5,1,0.2,0.2
2025_09_11,16_59_46,null,1,0.1,lineitem,Q5,10,50,1552.04,1984.94,5,5,2,0.4,0.4
2025_09_11,16_59_58,null,1,0.1,lineitem,Q6,10,50,5453.34,5925.89,1,1,1,1,1
2025_09_11,17_00_00,null,1,0.1,lineitem,Q7,10,50,789.8,1465.66,0,0,0,X,0
2025_09_11,17_00_12,null,1,0.1,lineitem,Q8,10,50,4866.8,6202.43,2,2,0,0,0
2025_09_11,17_00_18,null,1,0.1,lineitem,Q9,10,50,2675.02,2727.49,175,175,46,0.262857143,0.262857143
2025_09_11,17_00_25,null,1,0.1,lineitem,Q10,10,50,2894.22,3471.12,38114,38109,38043,0.998137167,0.998268126
2025_09_11,17_00_43,null,1,0.1,lineitem,Q12,10,50,8621.28,8440.37,2,2,0,0,0
2025_09_11,17_00_56,null,1,0.1,lineitem,Q14,10,50,5628.63,7299.35,1,1,1,1,1
2025_09_11,17_01_22,null,1,0.1,lineitem,Q15,10,50,12289.18,13298.85,1,1,1,1,1
2025_09_11,17_01_23,null,1,0.1,lineitem,Q17,10,50,631.2,672.88,1,1,1,1,1
2025_09_11,17_01_45,null,1,0.1,lineitem,Q18,10,50,7712.27,12899.42,823,819,819,0.995139733,1
2025_09_11,17_01_46,null,1,0.1,lineitem,Q19,10,50,302.29,313.08,1,1,1,1,1
2025_09_11,17_01_47,null,1,0.1,lineitem,Q20,10,50,467.8,536.54,172,172,172,1,1
2025_09_11,17_02_09,null,1,0.1,lineitem,Q21,10,50,9355.76,11524.74,401,401,389,0.970074813,0.970074813
2025_09_11,17_02_25,null,1,0.1,region,Q2,11,50,280.72,288.26,495,495,495,1,1
2025_09_11,17_02_26,null,1,0.1,region,Q5,11,50,1592.37,14.8,5,0,0,0,0
2025_09_11,17_02_34,null,1,0.1,region,Q8,11,50,4881.52,2459.04,2,0,0,0,0
2025_09_11,17_02_37,null,1,0.1,nation,Q2,11,50,318.96,1220.09,460,460,460,1,1
2025_09_11,17_02_40,null,1,0.1,nation,Q5,11,50,1549.25,1517.31,5,5,5,1,1
2025_09_11,17_02_43,null,1,0.1,nation,Q7,11,50,1866.74,672.82,4,0,0,0,0
2025_09_11,17_03_20,null,1,0.1,nation,Q8,11,50,4949.37,31793.17,2,2,0,0,0
2025_09_11,17_03_28,null,1,0.1,nation,Q9,11,50,2538.2,5523.74,175,168,168,0.96,1
2025_09_11,17_03_38,null,1,0.1,nation,Q10,11,50,2828.64,5289.13,37018,35537,35537,0.959992436,1
2025_09_11,17_03_39,null,1,0.1,nation,Q11,11,50,209.36,218.97,1241,1241,1241,1,1
2025_09_11,17_03_40,null,1,0.1,nation,Q20,11,50,478.41,467.77,179,179,179,1,1
2025_09_11,17_04_00,null,1,0.1,nation,Q21,11,50,9477.85,9268.73,415,415,415,1,1
2025_09_11,17_04_11,null,1,0.1,customer,Q3,11,50,2267.24,2272,11314,11296,11296,0.998409051,1
2025_09_11,17_04_15,null,1,0.1,customer,Q5,11,50,1612.22,1599.63,5,5,2,0.4,0.4
2025_09_11,17_04_18,null,1,0.1,customer,Q7,11,50,1660.58,1559.53,4,4,1,0.25,0.25
2025_09_11,17_04_27,null,1,0.1,customer,Q8,11,50,4857.03,3177.36,2,2,0,0,0
2025_09_11,17_04_36,null,1,0.1,customer,Q10,11,50,2901.48,5493.96,37880,37839,37839,0.998917635,1
2025_09_11,17_04_47,null,1,0.1,customer,Q13,11,50,5257.88,5119.86,42,42,15,0.357142857,0.357142857
2025_09_11,17_05_04,null,1,0.1,customer,Q18,11,50,7159.86,9697.13,756,755,755,0.998677249,1
2025_09_11,17_05_05,null,1,0.1,customer,Q22,11,50,402.16,478.16,7,7,1,0.142857143,0.142857143
2025_09_11,17_06_17,null,1,0.1,orders,Q3,11,50,2416.8,2951.58,11421,11409,11409,0.998949304,1
2025_09_11,17_06_21,null,1,0.1,orders,Q4,11,50,1655.74,1668.35,5,5,0,0,0
2025_09_11,17_06_24,null,1,0.1,orders,Q5,11,50,1597.6,1580.29,5,5,2,0.4,0.4
2025_09_11,17_06_28,null,1,0.1,orders,Q7,11,50,1664.66,1837.45,4,4,2,0.5,0.5
2025_09_11,17_06_38,null,1,0.1,orders,Q8,11,50,5047.11,5010.04,2,2,1,0.5,0.5
2025_09_11,17_07_21,null,1,0.1,orders,Q9,11,50,2652.63,39724.92,175,175,28,0.16,0.16
2025_09_11,17_07_28,null,1,0.1,orders,Q10,11,50,2927.07,2921.19,37972,37937,37911,0.998393553,0.999314653
2025_09_11,17_07_47,null,1,0.1,orders,Q12,11,50,6259.4,12678.4,2,2,0,0,0
2025_09_11,17_07_57,null,1,0.1,orders,Q13,11,50,4704.19,4886.98,42,42,4,0.095238095,0.095238095
2025_09_11,17_08_12,null,1,0.1,orders,Q18,11,50,7262.22,7179.74,756,756,756,1,1
2025_09_11,17_08_32,null,1,0.1,orders,Q21,11,50,9297.93,9333.68,362,362,360,0.994475138,0.994475138
